epoch,lr,train loss,train acc,test loss,test acc
50,0.1,1.7052477792621805,53.724,1.7060940326788487,54.31
51,0.09990133642141358,1.3565435161957373,61.606,1.6335052129549859,56.33
52,0.0996057350657239,1.2608174961346847,63.972,1.5420223336953383,58.47
53,0.09911436253643445,1.2073146893427922,65.386,1.4772068628898034,60.6
54,0.09842915805643156,1.1722381223470737,66.362,1.436712723511916,60.36
55,0.09755282581475769,1.1607808421819639,66.78,1.4266393199945107,61.02
56,0.09648882429441258,1.1290059661253904,67.376,1.3564450992987707,62.8
57,0.09524135262330098,1.1159190862606734,67.88,1.4079416424800189,61.9
58,0.09381533400219318,1.0925855761919265,68.51,1.3829593734863477,61.78
59,0.09221639627510075,1.0696994624076746,69.082,1.441747404061831,61.31
60,0.09045084971874738,1.0701816989825321,69.066,1.4746568485712395,60.37
61,0.08852566213878947,1.0478921743539664,69.49,1.4738377699485192,61.35
62,0.08644843137107058,1.0138339815995632,70.67,1.6362416255168426,58.02
63,0.08422735529643444,0.9954348742961884,71.056,1.39801514454377,62.44
64,0.08187119948743449,0.9678624692635659,71.592,1.3421455491811802,64.31
65,0.07938926261462367,0.935394874597207,72.824,1.2926821983777559,64.37
66,0.07679133974894983,0.9265832882661086,72.964,1.3066150553715534,64.19
67,0.07408768370508577,0.8954890050949195,73.714,1.299415369828542,65.12
68,0.07128896457825364,0.8752204277576544,74.436,1.3057833573757074,65.22
69,0.06840622763423392,0.84525569998301,75.106,1.322807224897238,65.04
70,0.06545084971874737,0.8146858083131986,76.014,1.251867333283791,65.81
71,0.062434494358242734,0.7816087268866025,76.89,1.3543546757636926,65.09
72,0.05936906572928624,0.745879744948485,77.806,1.1942915457945604,66.97
73,0.05626666167821523,0.7105543018151552,78.916,1.305370426330811,65.53
74,0.05313952597646568,0.6815039766904635,79.514,1.1775230245712476,68.91
75,0.05,0.6434190510939329,80.718,1.1994305803225591,67.83
76,0.04686047402353433,0.6105576134645022,81.61,1.2614042323369246,66.84
77,0.0437333383217848,0.5672785056707187,83.02,1.1498528313942444,68.92
78,0.04063093427071377,0.5252003225760582,84.302,1.1314152295772846,70.5
79,0.03756550564175726,0.48125132543918414,85.336,1.15888377565604,69.51
80,0.03454915028125265,0.4336776023109754,87.01,1.167925781164414,69.94
81,0.03159377236576612,0.388251683421624,88.272,1.1405189419404054,71.37
82,0.02871103542174637,0.34517967788836895,89.884,1.0899000297754238,71.5
83,0.02591231629491423,0.299685283884024,91.084,1.1003145017685034,71.4
84,0.02320866025105016,0.25408483506777346,92.65,1.0827756363611956,73.64
85,0.02061073738537635,0.20995142708222073,94.2,1.0432798633208642,73.29
86,0.018128800512565515,0.16708704429941298,95.352,1.0390290167087164,73.76
87,0.015772644703565566,0.1297143512429335,96.69,1.0507875390541859,74.28
88,0.013551568628929435,0.10039888638525438,97.628,1.0469383742564764,74.07
89,0.011474337861210543,0.07558466754853725,98.28,1.013717565781031,75.1
90,0.009549150281252633,0.05520800448572024,98.92,1.0114497309311843,75.99
91,0.007783603724899258,0.04203843747337277,99.338,0.9938694956975106,76.05
92,0.006184665997806821,0.03400550172067224,99.5,1.0026558286104448,76.09
93,0.004758647376699033,0.02827110085875178,99.62,0.983507894552671,76.36
94,0.0035111757055874327,0.024701328847843866,99.728,0.9817624497107971,76.54
95,0.0024471741852423235,0.02123633489036598,99.824,0.9853279376641298,76.59
96,0.0015708419435684518,0.020146283256606414,99.838,0.9782918928525387,76.74
97,0.000885637463565564,0.019300122160273485,99.868,0.9808061558466691,76.85
98,0.0003942649342761118,0.018212776344556075,99.888,0.9817697191849734,76.88
99,9.866357858642206e-05,0.018129243601400117,99.876,0.9861913575575902,76.84
100,0.1,1.70625145780639,53.804,1.8148637475111546,52.82
101,0.09990133642141358,1.3089463631312053,63.04,1.641873572117243,57.75
102,0.0996057350657239,1.193991425098517,66.064,1.4949060342250726,60.67
103,0.09911436253643445,1.1480153053234785,67.234,1.633072671217796,57.77
104,0.09842915805643156,1.1042110310151028,68.13,1.4963045166088984,61.1
105,0.09755282581475769,1.0749221544999343,68.838,1.3786421823195922,62.92
106,0.09648882429441258,1.0565356943851862,69.612,1.3651959880804405,63.09
107,0.09524135262330098,1.0432060218774355,69.82,1.6112905725454674,58.4
108,0.09381533400219318,1.033224677733886,69.992,1.3173275628151038,65.06
109,0.09221639627510075,1.0238311873032497,70.226,1.3632466731927333,62.96
110,0.09045084971874738,0.9963516161992,71.238,1.3948667095257685,63.13
111,0.08852566213878947,0.9837873688110939,71.272,1.4680968110377972,62.61
112,0.08644843137107058,0.9650892196557461,71.802,1.3335338624624105,63.56
113,0.08422735529643444,0.9342520200289213,72.654,1.3752628366152446,62.75
114,0.08187119948743449,0.9412746612842267,72.658,1.2761865663222778,65.82
115,0.07938926261462367,0.893744953473409,73.644,1.3058711611307585,64.55
116,0.07679133974894983,0.8679786860942841,74.604,1.2597793684555934,65.11
117,0.07408768370508577,0.8411510391113085,74.97,1.3039671251407037,64.2
118,0.07128896457825364,0.8172485646529075,75.934,1.3700593220881927,64.36
119,0.06840622763423392,0.7902634264566959,76.718,1.3127286365398994,65.72
120,0.06545084971874737,0.766998751881795,77.104,1.1993216994481208,67.99
121,0.062434494358242734,0.7228840639958015,78.464,1.244268964498471,66.63
122,0.05936906572928624,0.7041703446553303,78.968,1.1533990364808302,68.01
123,0.05626666167821523,0.6682407915592193,80.13,1.2222505586269574,67.4
124,0.05313952597646568,0.6340454898583583,81.01,1.1301482915878296,69.6
125,0.05,0.6004838132705443,81.964,1.2208294287706032,68.73
126,0.04686047402353433,0.5615831984923436,83.114,1.1858987831152403,69.8
127,0.0437333383217848,0.5213546193945102,84.422,1.1314428853682983,69.76
128,0.04063093427071377,0.4773119020920533,85.754,1.1744068631759057,69.7
129,0.03756550564175726,0.4402704222462116,86.776,1.1427563673410661,70.59
130,0.03454915028125265,0.3935321270273282,88.216,1.0821030460871184,71.62
131,0.03159377236576612,0.350230719989691,89.586,1.081885359226129,71.83
132,0.02871103542174637,0.30563743527118975,90.926,1.0633696936644041,72.57
133,0.02591231629491423,0.2621757591573092,92.28,1.0692254969706902,72.6
134,0.02320866025105016,0.213914450410849,93.9,1.0953898445153847,73.25
135,0.02061073738537635,0.18501961779518006,94.836,1.0246240420219226,74.38
136,0.018128800512565515,0.14208316561312248,96.194,0.9911691332474734,74.82
137,0.015772644703565566,0.10795371216268111,97.338,1.0256912051103053,75.08
138,0.013551568628929435,0.08264167359910714,98.056,1.0047593743373187,76.28
139,0.011474337861210543,0.06224496362205499,98.708,0.9971921627338116,76.25
140,0.009549150281252633,0.04797622939715018,99.14,1.00481983484366,76.77
141,0.007783603724899258,0.03687385771757899,99.448,0.981073355827576,77.06
142,0.006184665997806821,0.030651848326222253,99.588,0.9736055257992867,77.38
143,0.004758647376699033,0.02558610724667326,99.696,0.9669397847774701,77.23
144,0.0035111757055874327,0.022855230833953008,99.776,0.9592439967852372,77.7
145,0.0024471741852423235,0.020731316258509953,99.812,0.959469857888344,77.76
146,0.0015708419435684518,0.019239399949900614,99.852,0.9612002945863284,77.73
147,0.000885637463565564,0.018483254588089693,99.876,0.9577095218193836,77.84
148,0.0003942649342761118,0.018048841017895403,99.866,0.9600325165650784,77.74
149,9.866357858642206e-05,0.017487676413013385,99.906,0.9561865245684599,77.89
150,0.1,1.7071371806785465,53.864,1.623960507221711,56.67
151,0.09990133642141358,1.2811146335724073,63.724,1.47532546825898,60.64
152,0.0996057350657239,1.1669655769299239,66.79,1.4553025838656304,61.24
153,0.09911436253643445,1.1042724383183016,68.208,1.4406060041525426,61.01
154,0.09842915805643156,1.091656753802911,68.41,1.4098049371670454,61.91
155,0.09755282581475769,1.0609747356329209,69.642,1.4063079341863975,62.85
156,0.09648882429441258,1.0311816313327886,70.412,1.324141915027912,63.34
157,0.09524135262330098,1.021174532175064,70.424,1.3415127442433283,63.61
158,0.09381533400219318,1.0046471985486838,71.092,1.521985107507461,60.49
159,0.09221639627510075,0.9842622937300266,71.59,1.3848015268643696,63.05
160,0.09045084971874738,0.9594461086468818,72.2,1.4405859403121166,62.78
161,0.08852566213878947,0.9524205557810954,72.18,1.3459317745306554,64.51
162,0.08644843137107058,0.9332226128150255,72.978,1.346294335829906,64.67
163,0.08422735529643444,0.9209850049935855,73.212,1.3842388437344477,63.65
164,0.08187119948743449,0.8919121471735147,73.704,1.3238948331429408,65.4
165,0.07938926261462367,0.8644442110489576,74.648,1.2671778859236302,65.31
166,0.07679133974894983,0.8370984182907985,75.54,1.2529947727154462,66.41
167,0.07408768370508577,0.8217381628660055,75.706,1.244322691972439,65.52
168,0.07128896457825364,0.7879898695609509,76.74,1.2188231333708153,67.53
169,0.06840622763423392,0.7682306771094982,77.278,1.2370504041512806,66.27
170,0.06545084971874737,0.7317790720707331,78.29,1.274207829664915,66.03
171,0.062434494358242734,0.7161698512541942,78.708,1.1736054909534943,68.47
172,0.05936906572928624,0.6803149587068802,79.778,1.1778477399777143,68.19
173,0.05626666167821523,0.6449459335742853,80.81,1.1797588337690403,69.13
174,0.05313952597646568,0.6035204023122788,82.014,1.2439820751165733,68.83
175,0.05,0.5656943989869876,83.054,1.1950622407289653,69.04
176,0.04686047402353433,0.5251651984758866,84.298,1.199592342743507,69.22
177,0.0437333383217848,0.49433795236624206,85.134,1.157426879956172,69.98
178,0.04063093427071377,0.45283695940787977,86.434,1.1221866210301716,70.67
179,0.03756550564175726,0.4178303992136931,87.496,1.176570570621735,70.51
180,0.03454915028125265,0.3636838532029054,89.084,1.1142693780935728,71.35
181,0.03159377236576612,0.32966076162381047,90.194,1.1003215519281535,72.38
182,0.02871103542174637,0.2770241666298646,91.886,1.1147772524601374,71.82
183,0.02591231629491423,0.2404127816359202,93.014,1.0256469899263136,73.85
184,0.02320866025105016,0.1998918619675514,94.406,1.0740817838754408,74.04
185,0.02061073738537635,0.16314829173378456,95.588,1.020214325342423,74.31
186,0.018128800512565515,0.12821003468946005,96.636,0.9976705389145093,74.76
187,0.015772644703565566,0.09868426559827266,97.696,1.0129480545337384,75.64
188,0.013551568628929435,0.07012667239476474,98.546,0.9572022434992667,76.4
189,0.011474337861210543,0.053073362944026786,99.014,0.953729442296884,76.61
190,0.009549150281252633,0.04169400103676778,99.352,0.955298268642181,76.73
191,0.007783603724899258,0.03319605799057545,99.546,0.9370123285513657,77.02
192,0.006184665997806821,0.027321623000674523,99.688,0.9464474557301937,77.11
193,0.004758647376699033,0.024294367604530773,99.746,0.9542253399506594,77.56
194,0.0035111757055874327,0.021440984970197464,99.824,0.9485309070501572,77.35
195,0.0024471741852423235,0.020160186283576947,99.856,0.9419953028361002,77.63
196,0.0015708419435684518,0.018885797161895496,99.854,0.9391805399686862,77.65
197,0.000885637463565564,0.018124372145543115,99.878,0.9420383419746008,77.47
198,0.0003942649342761118,0.017443080853002193,99.916,0.9440356508279458,77.53
199,9.866357858642206e-05,0.017551349927313054,99.888,0.9452070647325271,77.64
